Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss_x,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Standard Gls,Standard Sh,Standard SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,SoTA,Saves,CS,PSxG,launched cmp,lauched att,passes att (gk),Thr,pass avglen,goal kick att,goal kick avglen,crosses faced,crosses stp,#OPA,sweeper avgdist,passes cmp,passes att,total passing dist,progressive passing dist,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK,TB,Sw,Crs,TI,CK,inswing conrner kicks,outswing corner kicks,straight corner kicks,passes offside,passes blocked,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl + Int,Clr,Err,Poss_y,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Season,Team
2024-04-13,15:00,Premier League,Matchweek 33,Sat,Away,L,0,2,Brentford,0.8,1.0,47,17115,Oliver McBurnie,3-5-2,4-3-3,Samuel Barrott,Match Report,,0,8,2,15.1,0.0,0,0,0.8,0.8,5,4,0,0.7,10.0,30.0,33.0,2.0,44.1,9.0,61.3,14.0,1.0,0.0,8.0,261.0,384.0,4575.0,1985.0,0,0.8,0.8,6.0,14.0,7.0,3.0,19.0,335.0,47.0,11.0,0.0,0.0,18,18.0,6.0,6.0,0.0,0.0,2.0,13.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8,10.0,3.0,0.0,7.0,18.0,38.9,11.0,13.0,0.0,13.0,7,20,16.0,1.0,47.0,474.0,55.0,158.0,204.0,120.0,16.0,474.0,23.0,18.0,5.0,259.0,1572.0,822.0,14.0,15.0,3.0,10.0,7.0,260.0,19.0,1,0,0,11,8,2,18,7,8,0.0,0.0,1,41.0,14.0,17.0,2023-2024,Sheffield United
2024-04-20,15:00,Premier League,Matchweek 34,Sat,Home,L,1,4,Burnley,2.4,2.2,49,28964,Oliver McBurnie,4-2-3-1,4-4-2,Andy Madley,Match Report,,1,18,11,14.9,0.0,0,0,2.4,2.4,9,5,0,3.9,6.0,17.0,38.0,8.0,32.8,5.0,58.0,12.0,0.0,3.0,18.2,392.0,514.0,7255.0,2783.0,1,1.8,1.6,14.0,33.0,8.0,2.0,48.0,461.0,51.0,10.0,0.0,1.0,23,20.0,11.0,7.0,2.0,0.0,2.0,16.0,25.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,9,9.0,4.0,5.0,10.0,14.0,71.4,4.0,10.0,1.0,9.0,7,25,14.0,0.0,49.0,624.0,77.0,204.0,252.0,175.0,35.0,624.0,14.0,8.0,6.0,341.0,1623.0,794.0,17.0,8.0,9.0,18.0,12.0,388.0,48.0,1,0,0,10,9,2,23,7,9,0.0,0.0,0,55.0,15.0,12.0,2023-2024,Sheffield United
2024-04-24,20:00,Premier League,Matchweek 29,Wed,Away,L,2,4,Manchester Utd,0.8,2.9,29,73549,Oliver Arblaster,3-5-2,4-2-3-1,Michael Salisbury,Match Report,,2,10,4,17.8,1.0,0,0,0.8,0.8,13,9,0,4.0,7.0,21.0,29.0,3.0,40.6,9.0,33.9,19.0,1.0,2.0,12.8,231.0,322.0,4103.0,1709.0,1,0.5,0.3,6.0,17.0,2.0,0.0,20.0,275.0,45.0,9.0,1.0,3.0,7,18.0,4.0,0.0,2.0,0.0,2.0,3.0,11.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,8,14.0,6.0,2.0,7.0,15.0,46.7,8.0,10.0,6.0,4.0,13,35,25.0,0.0,29.0,436.0,78.0,196.0,170.0,73.0,9.0,436.0,17.0,8.0,9.0,156.0,1175.0,619.0,7.0,5.0,2.0,11.0,8.0,229.0,19.0,1,0,0,9,7,2,7,13,8,0.0,1.0,0,30.0,11.0,13.0,2023-2024,Sheffield United
2024-04-27,15:00,Premier League,Matchweek 35,Sat,Away,L,1,5,Newcastle Utd,1.5,3.1,40,52196,Oliver Arblaster,3-5-2,4-3-3,Tony Harrington,Match Report,,1,15,4,13.5,0.0,0,0,1.5,1.5,7,3,0,3.6,10.0,25.0,25.0,2.0,41.0,12.0,58.6,14.0,3.0,0.0,6.3,334.0,418.0,5617.0,2086.0,1,1.5,1.3,13.0,20.0,7.0,3.0,27.0,368.0,50.0,12.0,4.0,1.0,9,15.0,5.0,1.0,1.0,0.0,0.0,5.0,16.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,12,9.0,9.0,0.0,6.0,17.0,35.3,11.0,16.0,8.0,8.0,16,34,14.0,0.0,40.0,533.0,85.0,188.0,237.0,116.0,19.0,533.0,22.0,12.0,8.0,335.0,1804.0,915.0,19.0,14.0,8.0,16.0,11.0,333.0,27.0,0,0,0,10,9,0,9,16,12,0.0,1.0,1,44.0,8.0,11.0,2023-2024,Sheffield United
2024-05-04,15:00,Premier League,Matchweek 36,Sat,Home,L,1,3,Nott'ham Forest,2.2,1.5,54,28516,Jack Robinson,3-5-2,4-2-3-1,Chris Kavanagh,Match Report,,1,16,4,18.0,0.0,1,1,2.2,1.4,4,1,0,1.1,6.0,18.0,23.0,2.0,34.3,10.0,54.6,9.0,0.0,1.0,20.5,418.0,539.0,7332.0,2724.0,0,1.4,1.0,15.0,33.0,9.0,1.0,51.0,496.0,43.0,7.0,0.0,1.0,12,17.0,5.0,3.0,0.0,0.0,0.0,7.0,26.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,8,3.0,6.0,3.0,5.0,13.0,38.5,8.0,11.0,3.0,8.0,6,18,7.0,0.0,54.0,637.0,48.0,168.0,298.0,179.0,18.0,636.0,18.0,9.0,9.0,342.0,1905.0,995.0,18.0,15.0,6.0,10.0,12.0,412.0,48.0,2,1,1,9,7,0,12,6,8,1.0,0.0,0,55.0,14.0,18.0,2023-2024,Sheffield United
2024-05-11,15:00,Premier League,Matchweek 37,Sat,Away,L,0,1,Everton,0.6,2.3,42,39221,Jack Robinson,3-5-2,4-4-1-1,Stuart Attwell,Match Report,,0,13,1,21.0,0.0,0,0,0.6,0.6,6,5,0,2.0,6.0,19.0,33.0,9.0,36.5,12.0,37.3,14.0,5.0,3.0,15.0,309.0,402.0,5675.0,2461.0,0,0.4,0.4,8.0,25.0,6.0,2.0,28.0,354.0,48.0,9.0,1.0,4.0,12,19.0,6.0,3.0,2.0,0.0,0.0,7.0,17.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10,7.0,5.0,5.0,9.0,13.0,69.2,4.0,13.0,3.0,10.0,6,23,25.0,0.0,42.0,524.0,84.0,245.0,186.0,99.0,20.0,524.0,17.0,3.0,14.0,210.0,1148.0,599.0,8.0,6.0,3.0,13.0,12.0,307.0,28.0,2,0,0,11,6,0,12,6,10,0.0,0.0,0,35.0,10.0,13.0,2023-2024,Sheffield United
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,L,0,3,Tottenham,1.0,3.1,25,29116,Jack Robinson,5-3-2,4-2-3-1,Andy Madley,Match Report,,0,6,1,18.0,1.0,0,0,1.0,1.0,9,6,0,2.4,6.0,18.0,22.0,2.0,41.6,6.0,53.8,8.0,2.0,2.0,10.8,176.0,251.0,3483.0,1400.0,0,0.9,0.3,5.0,14.0,5.0,1.0,17.0,207.0,38.0,7.0,0.0,1.0,6,19.0,2.0,2.0,0.0,0.0,6.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4,8.0,6.0,0.0,7.0,10.0,70.0,3.0,14.0,6.0,8.0,9,23,27.0,0.0,25.0,350.0,58.0,161.0,129.0,62.0,8.0,350.0,8.0,2.0,5.0,136.0,606.0,287.0,2.0,1.0,1.0,10.0,7.0,175.0,17.0,2,0,0,11,7,6,6,9,4,0.0,0.0,0,27.0,9.0,11.0,2023-2024,Sheffield United
2022-08-07,16:30,Premier League,Matchweek 1,Sun,Away,W,2,0,West Ham,2.2,0.5,75,62443.0,İlkay Gündoğan,4-3-3,4-2-3-1,Michael Oliver,Match Report,,2,13,1,18.7,1.0,1,1,2.2,1.4,1,1,1.0,0.1,1.0,4.0,38.0,5.0,25.0,5.0,19.4,11.0,1.0,3.0,21.8,792.0,869.0,12789.0,3979.0,1,1.3,1.6,11.0,52.0,9.0,0.0,51.0,836.0,32.0,10.0,1.0,9.0,18,12.0,4.0,3.0,0.0,0.0,1.0,4.0,23.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,4,4.0,1.0,1.0,6.0,7.0,85.7,1.0,7.0,3.0,4.0,3,9,11.0,0.0,75.0,936.0,55.0,227.0,484.0,234.0,35.0,935.0,26.0,14.0,11.0,580.0,3567.0,1841.0,31.0,26.0,8.0,7.0,3.0,783.0,49.0,1,0,0,4,8,1,18,3,4,1.0,0.0,0.0,47.0,11.0,10.0,2022-2023,Manchester City
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Home,W,4,0,Bournemouth,1.7,0.1,67,53453.0,İlkay Gündoğan,4-2-3-1,3-4-3,David Coote,Match Report,,3,19,7,17.5,0.0,0,0,1.7,1.7,1,1,1.0,0.1,0.0,1.0,15.0,3.0,24.3,1.0,10.0,6.0,1.0,0.0,11.0,672.0,739.0,11744.0,3043.0,3,1.7,1.8,17.0,76.0,13.0,3.0,73.0,703.0,34.0,10.0,3.0,8.0,27,11.0,11.0,0.0,10.0,0.0,2.0,3.0,23.0,6.0,3.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1.0,5.0,2.0,4.0,10.0,40.0,6.0,11.0,1.0,10.0,5,13,4.0,0.0,67.0,814.0,20.0,83.0,409.0,325.0,32.0,814.0,16.0,10.0,4.0,565.0,2288.0,1263.0,24.0,19.0,8.0,10.0,6.0,668.0,73.0,0,0,0,9,9,2,27,5,4,0.0,0.0,0.0,41.0,9.0,8.0,2022-2023,Manchester City
2022-08-21,16:30,Premier League,Matchweek 3,Sun,Away,D,3,3,Newcastle Utd,2.1,1.8,69,52258.0,İlkay Gündoğan,4-3-3,4-3-3,Jarred Gillett,Match Report,,3,21,10,16.2,1.0,0,0,2.1,2.1,5,2,0.0,2.3,3.0,7.0,35.0,13.0,28.4,5.0,29.4,9.0,1.0,1.0,12.0,554.0,660.0,9782.0,3100.0,3,1.8,2.0,17.0,48.0,9.0,2.0,60.0,612.0,47.0,15.0,7.0,9.0,20,18.0,5.0,0.0,4.0,0.0,1.0,10.0,31.0,2.0,2.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,5,1.0,5.0,3.0,4.0,13.0,30.8,9.0,6.0,3.0,3.0,5,14,13.0,0.0,69.0,756.0,66.0,196.0,364.0,202.0,36.0,756.0,23.0,13.0,7.0,394.0,2315.0,1385.0,26.0,14.0,8.0,9.0,6.0,546.0,59.0,2,0,0,7,14,1,20,5,5,0.0,0.0,0.0,47.0,15.0,12.0,2022-2023,Manchester City
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Home,W,4,2,Crystal Palace,2.2,0.1,74,53112.0,Kevin De Bruyne,4-2-3-1,5-4-1,Darren England,Match Report,,4,18,5,14.1,0.0,0,0,2.2,2.2,2,1,0.0,0.3,1.0,1.0,22.0,3.0,24.4,2.0,22.5,4.0,1.0,1.0,17.3,734.0,822.0,12510.0,3364.0,4,2.3,1.8,15.0,82.0,22.0,8.0,81.0,782.0,38.0,9.0,1.0,4.0,29,18.0,6.0,2.0,2.0,0.0,2.0,3.0,25.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,12.0,10,6.0,4.0,2.0,5.0,10.0,50.0,5.0,7.0,0.0,7.0,5,17,3.0,0.0,74.0,894.0,28.0,111.0,422.0,364.0,45.0,894.0,19.0,10.0,4.0,573.0,3038.0,1755.0,29.0,34.0,9.0,10.0,5.0,731.0,80.0,1,0,0,14,8,2,29,5,10,0.0,0.0,1.0,47.0,14.0,7.0,2022-2023,Manchester City
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,W,6,0,Nott'ham Forest,3.3,0.7,74,53409.0,İlkay Gündoğan,4-2-3-1,5-3-2,Paul Tierney,Match Report,,6,17,9,14.8,0.0,0,0,3.3,3.3,1,1,1.0,0.1,1.0,5.0,31.0,1.0,29.8,4.0,29.5,6.0,0.0,4.0,22.0,741.0,831.0,12979.0,3640.0,3,1.8,1.6,13.0,60.0,13.0,1.0,63.0,789.0,40.0,9.0,2.0,10.0,27,16.0,10.0,3.0,3.0,0.0,2.0,10.0,19.0,4.0,2.0,3.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,13.0,11,4.0,5.0,4.0,6.0,12.0,50.0,6.0,5.0,3.0,2.0,5,18,6.0,0.0,74.0,902.0,36.0,152.0,499.0,256.0,33.0,902.0,21.0,7.0,10.0,508.0,2858.0,1638.0,26.0,19.0,6.0,12.0,4.0,731.0,61.0,0,0,0,9,5,2,27,5,11,0.0,0.0,0.0,47.0,17.0,8.0,2022-2023,Manchester City
2022-09-03,17:30,Premier League,Matchweek 6,Sat,Away,D,1,1,Aston Villa,2.1,0.3,71,41830.0,İlkay Gündoğan,4-3-3,4-3-2-1,Simon Hooper,Match Report,,1,13,4,16.8,1.0,0,0,2.1,2.1,1,0,0.0,0.6,2.0,5.0,31.0,1.0,26.5,3.0,32.7,7.0,0.0,0.0,9.5,695.0,800.0,12371.0,3671.0,1,1.7,1.2,10.0,34.0,13.0,3.0,55.0,758.0,39.0,11.0,1.0,11.0,14,19.0,4.0,1.0,1.0,0.0,3.0,6.0,20.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,5,6.0,4.0,3.0,6.0,6.0,100.0,0.0,8.0,1.0,7.0,5,18,7.0,0.0,71.0,872.0,43.0,221.0,470.0,182.0,34.0,872.0,8.0,4.0,3.0,479.0,2607.0,1198.0,20.0,19.0,1.0,7.0,12.0,684.0,55.0,0,0,0,6,7,3,14,5,5,0.0,0.0,0.0,55.0,26.0,13.0,2022-2023,Manchester City
2022-09-17,12:30,Premier League,Matchweek 8,Sat,Away,W,3,0,Wolves,1.1,0.4,59,31578.0,Kevin De Bruyne,4-3-3,4-3-3,Anthony Taylor,Match Report,,3,16,7,19.4,0.0,0,0,1.1,1.1,1,1,1.0,0.1,1.0,3.0,26.0,4.0,24.2,6.0,23.2,7.0,1.0,2.0,15.5,586.0,655.0,9988.0,3241.0,3,0.9,1.3,14.0,44.0,12.0,2.0,50.0,617.0,37.0,7.0,4.0,7.0,12,16.0,7.0,3.0,2.0,0.0,1.0,3.0,25.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,11,10.0,9.0,0.0,9.0,22.0,40.9,13.0,9.0,1.0,8.0,15,34,12.0,0.0,59.0,761.0,52.0,219.0,379.0,168.0,25.0,761.0,20.0,11.0,8.0,546.0,2826.0,1470.0,28.0,18.0,9.0,13.0,11.0,585.0,50.0,1,0,0,9,6,1,12,15,11,0.0,0.0,0.0,52.0,11.0,3.0,2022-2023,Manchester City
2022-10-02,14:00,Premier League,Matchweek 9,Sun,Home,W,6,3,Manchester Utd,3.2,1.7,53,53475.0,İlkay Gündoğan,4-3-3,4-2-3-1,Michael Oliver,Match Report,,6,22,9,14.2,1.0,0,0,3.2,3.2,8,5,0.0,2.9,9.0,16.0,62.0,3.0,27.1,8.0,32.9,4.0,0.0,3.0,17.1,506.0,576.0,9597.0,2816.0,6,2.3,2.4,16.0,25.0,13.0,2.0,49.0,539.0,36.0,8.0,2.0,6.0,10,11.0,5.0,2.0,2.0,0.0,1.0,7.0,26.0,3.0,1.0,7.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,14.0,8,5.0,5.0,4.0,7.0,11.0,63.6,4.0,10.0,3.0,7.0,11,25,8.0,0.0,53.0,663.0,79.0,246.0,276.0,145.0,45.0,663.0,14.0,11.0,1.0,444.0,2511.0,1553.0,27.0,9.0,10.0,10.0,13.0,503.0,49.0,0,0,0,3,9,1,10,11,8,0.0,1.0,0.0,50.0,10.0,6.0,2022-2023,Manchester City
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,4,0,Southampton,2.4,0.2,65,53365.0,Kevin De Bruyne,4-2-3-1,4-4-2,Andy Madley,Match Report,,4,21,8,13.9,0.0,0,0,2.4,2.4,0,0,1.0,0.0,4.0,7.0,34.0,4.0,25.6,4.0,20.0,5.0,1.0,0.0,11.0,687.0,782.0,12213.0,3701.0,4,1.9,1.1,16.0,46.0,14.0,3.0,66.0,746.0,35.0,9.0,2.0,8.0,21,12.0,9.0,4.0,2.0,0.0,1.0,15.0,28.0,2.0,3.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,15.0,8,6.0,8.0,1.0,11.0,17.0,64.7,6.0,8.0,2.0,6.0,8,23,6.0,0.0,65.0,879.0,59.0,274.0,434.0,179.0,54.0,879.0,19.0,9.0,7.0,556.0,2933.0,1466.0,29.0,17.0,17.0,10.0,12.0,682.0,66.0,0,0,0,4,8,1,21,8,8,0.0,0.0,0.0,57.0,11.0,10.0,2022-2023,Manchester City
2022-10-16,16:30,Premier League,Matchweek 11,Sun,Away,L,0,1,Liverpool,1.0,2.1,63,53286.0,İlkay Gündoğan,3-4-3,4-2-3-1,Anthony Taylor,Match Report,,0,16,6,18.4,0.0,0,0,1.0,1.0,2,1,0.0,0.7,1.0,2.0,32.0,4.0,24.3,10.0,20.2,11.0,0.0,1.0,19.0,646.0,751.0,11808.0,4176.0,0,0.9,1.2,12.0,53.0,17.0,4.0,76.0,701.0,50.0,13.0,0.0,4.0,26,19.0,6.0,4.0,0.0,0.0,0.0,10.0,26.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,6.0,13.0,1.0,5.0,8.0,62.5,3.0,16.0,2.0,14.0,7,27,15.0,1.0,63.0,877.0,84.0,246.0,451.0,189.0,35.0,877.0,18.0,8.0,8.0,478.0,2222.0,1211.0,31.0,11.0,8.0,15.0,15.0,643.0,75.0,1,0,0,7,8,0,26,7,14,0.0,0.0,0.0,62.0,15.0,10.0,2022-2023,Manchester City
2022-10-22,15:00,Premier League,Matchweek 13,Sat,Home,W,3,1,Brighton,1.6,0.5,48,53223.0,Kevin De Bruyne,4-3-3,3-4-1-2,Craig Pawson,Match Report,,3,9,3,15.0,0.0,1,1,1.6,0.8,2,1,0.0,0.3,4.0,20.0,47.0,5.0,33.4,9.0,44.7,13.0,2.0,4.0,18.5,384.0,471.0,6597.0,2127.0,2,0.8,1.2,8.0,22.0,10.0,0.0,38.0,430.0,41.0,15.0,3.0,1.0,11,9.0,6.0,0.0,4.0,0.0,0.0,5.0,12.0,3.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,14.0,9,6.0,6.0,2.0,7.0,14.0,50.0,7.0,12.0,3.0,9.0,8,22,12.0,1.0,48.0,558.0,65.0,210.0,201.0,153.0,27.0,557.0,16.0,8.0,5.0,324.0,1772.0,854.0,13.0,13.0,3.0,8.0,11.0,372.0,38.0,1,0,0,11,12,0,11,8,9,1.0,0.0,0.0,51.0,1.0,8.0,2022-2023,Manchester City
2022-10-29,12:30,Premier League,Matchweek 14,Sat,Away,W,1,0,Leicester City,1.0,0.7,64,32223.0,İlkay Gündoğan,4-3-3,3-4-3,Robert Jones,Match Report,,1,15,5,20.8,1.0,0,0,1.0,1.0,5,5,1.0,0.4,1.0,5.0,23.0,7.0,25.4,6.0,26.3,8.0,0.0,1.0,25.5,649.0,742.0,10842.0,2413.0,0,0.9,1.3,13.0,69.0,16.0,4.0,64.0,706.0,34.0,4.0,1.0,7.0,29,13.0,10.0,5.0,1.0,1.0,2.0,19.0,24.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,4,3.0,1.0,3.0,3.0,6.0,50.0,3.0,6.0,1.0,5.0,6,13,6.0,1.0,64.0,818.0,47.0,115.0,372.0,335.0,24.0,818.0,11.0,3.0,6.0,456.0,2959.0,1818.0,25.0,30.0,5.0,11.0,6.0,647.0,63.0,0,0,0,10,5,2,29,6,4,0.0,0.0,0.0,45.0,13.0,11.0,2022-2023,Manchester City
2022-11-05,15:00,Premier League,Matchweek 15,Sat,Home,W,2,1,Fulham,2.1,1.0,70,52395.0,İlkay Gündoğan,4-3-3,4-2-3-1,Darren England,Match Report,,2,15,4,18.1,1.0,1,1,2.1,1.3,2,1,0.0,1.3,3.0,7.0,38.0,2.0,23.7,2.0,45.0,6.0,0.0,0.0,,682.0,767.0,10813.0,2995.0,1,1.2,1.6,12.0,53.0,13.0,4.0,45.0,723.0,41.0,8.0,3.0,5.0,25,20.0,9.0,4.0,4.0,0.0,3.0,9.0,25.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,16.0,2,4.0,9.0,3.0,12.0,12.0,100.0,0.0,6.0,1.0,5.0,5,21,4.0,0.0,70.0,861.0,47.0,176.0,479.0,212.0,34.0,860.0,22.0,5.0,12.0,616.0,3578.0,1847.0,28.0,20.0,6.0,17.0,3.0,670.0,45.0,2,1,0,6,11,3,25,5,2,1.0,1.0,0.0,51.0,12.0,10.0,2022-2023,Manchester City
2022-11-12,12:30,Premier League,Matchweek 16,Sat,Home,L,1,2,Brentford,1.6,1.3,74,52786.0,İlkay Gündoğan,4-3-3,3-5-2,Peter Bankes,Match Report,,1,29,6,20.9,0.0,0,0,1.6,1.6,7,5,0.0,2.4,3.0,5.0,27.0,8.0,27.8,4.0,30.0,10.0,3.0,1.0,12.4,563.0,686.0,9380.0,2689.0,1,1.4,2.4,21.0,43.0,27.0,2.0,68.0,642.0,42.0,9.0,3.0,4.0,38,16.0,10.0,0.0,10.0,0.0,2.0,9.0,43.0,2.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,7,5.0,2.0,2.0,5.0,10.0,50.0,5.0,6.0,2.0,4.0,3,12,12.0,0.0,74.0,790.0,53.0,169.0,248.0,378.0,61.0,790.0,17.0,8.0,6.0,524.0,3170.0,2159.0,48.0,44.0,9.0,9.0,5.0,555.0,67.0,2,0,0,9,6,2,38,3,7,0.0,0.0,0.0,47.0,22.0,20.0,2022-2023,Manchester City
2022-12-28,20:00,Premier League,Matchweek 17,Wed,Away,W,3,1,Leeds United,4.3,0.6,69,36889.0,İlkay Gündoğan,4-3-3,4-3-3,Stuart Attwell,Match Report,,3,26,9,16.0,0.0,0,0,4.3,4.3,1,0,0.0,0.3,3.0,7.0,39.0,5.0,28.1,6.0,16.5,7.0,1.0,1.0,16.3,644.0,740.0,11169.0,3246.0,2,3.7,1.7,22.0,32.0,12.0,2.0,52.0,691.0,48.0,11.0,4.0,3.0,12,24.0,5.0,4.0,0.0,0.0,1.0,12.0,33.0,5.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,13.0,7,4.0,5.0,4.0,6.0,12.0,50.0,6.0,15.0,4.0,11.0,5,18,10.0,0.0,69.0,830.0,70.0,256.0,413.0,166.0,35.0,830.0,15.0,8.0,3.0,529.0,2738.0,1411.0,21.0,19.0,6.0,13.0,10.0,637.0,52.0,3,0,0,14,11,1,12,5,7,0.0,0.0,0.0,48.0,7.0,5.0,2022-2023,Manchester City
2022-12-31,15:00,Premier League,Matchweek 18,Sat,Home,D,1,1,Everton,1.7,0.1,74,53444.0,Kevin De Bruyne,4-3-3,5-3-2,Andy Madley,Match Report,,1,16,3,15.4,0.0,0,0,1.7,1.7,1,0,0.0,0.6,0.0,0.0,18.0,4.0,20.4,0.0,,8.0,0.0,2.0,21.0,635.0,728.0,10764.0,2963.0,1,1.8,1.8,16.0,52.0,16.0,3.0,71.0,673.0,52.0,16.0,3.0,6.0,32,27.0,7.0,3.0,2.0,1.0,3.0,15.0,23.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,7,0.0,7.0,6.0,4.0,7.0,57.1,3.0,5.0,1.0,4.0,3,16,8.0,0.0,74.0,793.0,20.0,97.0,417.0,282.0,41.0,793.0,11.0,4.0,6.0,532.0,2844.0,1487.0,33.0,21.0,8.0,11.0,7.0,628.0,71.0,3,0,0,13,14,3,32,3,7,0.0,0.0,0.0,43.0,9.0,7.0,2022-2023,Manchester City
2023-01-05,20:00,Premier League,Matchweek 19,Thu,Away,W,1,0,Chelsea,2.0,0.4,52,39998.0,İlkay Gündoğan,3-2-4-1,4-2-3-1,Paul Tierney,Match Report,,1,12,3,16.0,0.0,0,0,2.0,2.0,2,2,1.0,0.6,5.0,12.0,22.0,6.0,34.1,6.0,50.3,13.0,0.0,0.0,,568.0,650.0,9843.0,3225.0,1,1.8,1.3,9.0,59.0,11.0,1.0,63.0,612.0,37.0,11.0,1.0,1.0,14,17.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,13,8.0,6.0,5.0,7.0,17.0,41.2,10.0,13.0,3.0,10.0,10,29,15.0,0.0,52.0,765.0,46.0,188.0,358.0,224.0,23.0,765.0,18.0,7.0,8.0,467.0,1839.0,1040.0,9.0,19.0,4.0,15.0,20.0,562.0,63.0,0,0,0,9,9,1,14,10,13,0.0,0.0,0.0,60.0,12.0,8.0,2022-2023,Manchester City
2023-01-14,12:30,Premier League,Matchweek 20,Sat,Away,L,1,2,Manchester Utd,0.6,1.7,70,75546.0,Kevin De Bruyne,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,1,5,1,19.2,0.0,0,0,0.6,0.6,3,1,0.0,1.6,4.0,7.0,48.0,6.0,24.7,4.0,30.5,4.0,2.0,2.0,16.3,678.0,778.0,11335.0,2983.0,1,0.5,1.7,4.0,34.0,10.0,2.0,42.0,733.0,43.0,21.0,0.0,5.0,20,13.0,2.0,1.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1.0,4.0,1.0,1.0,10.0,10.0,9.0,11.0,4.0,7.0,4,10,5.0,0.0,70.0,850.0,70.0,244.0,418.0,194.0,26.0,850.0,18.0,6.0,6.0,563.0,3775.0,2133.0,38.0,24.0,3.0,8.0,9.0,666.0,41.0,0,0,0,5,15,2,20,4,1,0.0,0.0,0.0,43.0,10.0,9.0,2022-2023,Manchester City
